time,seconds_elapsed,z,y,x
1714065798698701000,0.181701171875,0.04309654235839844,0.01882869005203247,0.01659977436065674
1714065798708775700,0.191775634765625,0.04818534851074219,-0.010280802845954895,0.016914695501327515
1714065798718850800,0.201850830078125,0.07049560546875,-0.03004276752471924,0.03661602735519409
1714065798728925700,0.21192578125,0.07852649688720703,-0.052732646465301514,0.030993938446044922
1714065798739000800,0.222000732421875,0.060497283935546875,-0.03493806719779968,0.021843284368515015
1714065798749076200,0.232076171875,0.03350830078125,-0.007832646369934082,0.026692867279052734
1714065798759151600,0.242151611328125,0.03093719482421875,-0.008931279182434082,0.00937238335609436
1714065798769227000,0.25222705078125,0.03983879089355469,-0.05013751983642578,0.05136939883232117
1714065798779302400,0.262302490234375,0.07291793823242188,-0.04685467481613159,0.03273335099220276
1714065798789377800,0.272377685546875,0.027952194213867188,-0.03961193561553955,-0.009624689817428589
1714065798799453400,0.282453369140625,-0.0074863433837890625,0.017081841826438904,0.011309444904327393
1714065798809529000,0.292529052734375,-0.011590003967285156,0.016650065779685974,0.00647890567779541
1714065798819604700,0.302604736328125,0.007167816162109375,-0.02453315258026123,0.022335469722747803
1714065798829680400,0.312680419921875,0.04319190979003906,-0.05270195007324219,0.014717340469360352
1714065798839756000,0.322756103515625,0.03883934020996094,-0.029965490102767944,0.005102306604385376
1714065798849832000,0.33283203125,-0.01320648193359375,0.03989380598068237,-0.02474832534790039
1714065798859907800,0.342907958984375,-0.04468822479248047,0.061466366052627563,-0.014305174350738525
1714065798869983700,0.352983642578125,-0.0061130523681640625,0.032132551074028015,0.002793222665786743
1714065798880059600,0.3630595703125,0.049294471740722656,-0.02148863673210144,0.01220005750656128
1714065798890135600,0.373135498046875,0.0635061264038086,-0.029814094305038452,0.007334977388381958
1714065798900211500,0.38321142578125,0.03809165954589844,-0.001106351613998413,0.002660989761352539
1714065798910287600,0.39328759765625,0.015951156616210938,0.022193461656570435,0.012009203433990479
1714065798920363800,0.40336376953125,0.029277801513671875,0.03813818097114563,0.01411581039428711
