time,seconds_elapsed,z,y,x
1714064645697985000,0.271985107421875,0.008210182189941406,0.022726625204086304,-0.01623256504535675
1714064645707864300,0.2818642578125,0.007182121276855469,0.022030651569366455,-0.0035435855388641357
1714064645717744400,0.291744384765625,0.012766838073730469,0.015375405550003052,0.00341951847076416
1714064645727625200,0.301625244140625,0.0028705596923828125,0.003115922212600708,-0.001040726900100708
1714064645737505300,0.31150537109375,0.00043487548828125,0.0008173286914825439,-0.013811811804771423
1714064645747384600,0.321384521484375,0.024537086486816406,-0.0013929307460784912,-0.010271623730659485
1714064645757264600,0.3312646484375,0.011598587036132812,-0.012280464172363281,-0.018232300877571106
1714064645767145700,0.341145751953125,0.012995719909667969,-0.0023463070392608643,-0.014509662985801697
1714064645777025800,0.35102587890625,0.018831253051757812,0.002332538366317749,-0.006640627980232239
1714064645786905000,0.360905029296875,0.00867462158203125,0.020196139812469482,-0.0015374869108200073
1714064645796785200,0.37078515625,0.00591278076171875,0.003402143716812134,0.005512714385986328
1714064645806666000,0.380666015625,0.0010614395141601562,0.010050475597381592,0.0030326247215270996
1714064645816546000,0.390546142578125,0.0032720565795898438,0.0005033910274505615,0.01668284833431244
1714064645826425300,0.40042529296875,0.012205123901367188,-0.0017439723014831543,-0.002262488007545471
1714064645836305400,0.410305419921875,0.018468856811523438,0.0007880926132202148,-0.011187121272087097
1714064645846186200,0.420186279296875,0.0016374588012695312,0.0033214986324310303,-0.005905210971832275
1714064645856066600,0.430066650390625,0.029048919677734375,-0.010393291711807251,-0.021590113639831543
1714064645865945900,0.43994580078125,0.00030517578125,0.0038607418537139893,0.00016224384307861328
1714064645875826000,0.449825927734375,-0.02038860321044922,0.0016914308071136475,0.00736624002456665
1714064645885706800,0.459706787109375,0.026433944702148438,0.006283283233642578,0.0003773719072341919
1714064645895586800,0.4695869140625,0.000095367431640625,0.02454918622970581,0.002757817506790161
1714064645905466000,0.479466064453125,-0.02298450469970703,0.02176433801651001,0.012094780802726746
1714064645915346200,0.48934619140625,0.026353836059570312,0.0026927590370178223,-0.006725415587425232
1714064645925227000,0.49922705078125,0.02084636688232422,-0.015855997800827026,0.0005310028791427612
1714064645935107300,0.509107421875,-0.005309104919433594,-0.015172809362411499,0.0007195621728897095
1714064645944986600,0.518986572265625,0.020366668701171875,-0.01696246862411499,-0.0083741694688797
1714064645954866700,0.52886669921875,-0.003467559814453125,0.018430352210998535,-0.010235831141471863
1714064645964747500,0.53874755859375,0.0012874603271484375,0.0181770920753479,0.006537348031997681
1714064645974627600,0.548627685546875,0.019858360290527344,0.001550227403640747,-0.00042003393173217773
1714064645984507000,0.5585068359375,0.014654159545898438,0.010990023612976074,0.0184190571308136
1714064645994387000,0.568386962890625,-0.009037971496582031,0.0154075026512146,0.018128082156181335
1714064646004268000,0.57826806640625,0.014513015747070312,0.001186072826385498,-0.0007946640253067017
1714064646014148000,0.588148193359375,0.011809349060058594,0.008324474096298218,0.004094347357749939
1714064646024027400,0.59802734375,-0.0024890899658203125,-0.015053093433380127,0.0018650144338607788
1714064646033907500,0.607907470703125,0.009249687194824219,-0.021519958972930908,0.00681556761264801
1714064646043788300,0.617788330078125,0.013706207275390625,-0.0021375715732574463,-0.007161751389503479
1714064646053668400,0.62766845703125,0.004034996032714844,0.007439136505126953,0.0025661587715148926
1714064646063547600,0.637547607421875,0.003945350646972656,0.019141942262649536,0.0073949843645095825
1714064646073427700,0.647427734375,0.010882377624511719,0.01654917001724243,0.009779408574104309
1714064646083308800,0.657308837890625,-0.008089065551757812,0.016363024711608887,0.007432788610458374
1714064646093188900,0.66718896484375,0.013174057006835938,-0.014272540807723999,0.009825870394706726
1714064646103068200,0.677068115234375,0.012903213500976562,-0.006770968437194824,0.00736352801322937
1714064646112948200,0.6869482421875,0.0032625198364257812,-0.008804172277450562,0.0049585700035095215
1714064646122829000,0.6968291015625,0.0031995773315429688,0.0009307265281677246,-0.016048163175582886
1714064646132709400,0.70670947265625,0.0007905960083007812,0.0010864734649658203,-0.013177886605262756
1714064646142588400,0.71658837890625,0.0007772445678710938,0.012979894876480103,-0.0009756535291671753
1714064646152468700,0.72646875,0.0031137466430664062,0.012909114360809326,-0.0007486343383789062
