time,seconds_elapsed,z,y,x
1714065749747073500,0.179073486328125,0.02257061004638672,-0.05463986098766327,0.00859484076499939
1714065749757149400,0.1891494140625,0.0742177963256836,-0.10326431691646576,-0.013030275702476501
1714065749767225300,0.199225341796875,0.1510915756225586,-0.14653125405311584,-0.002664431929588318
1714065749777301200,0.20930126953125,0.12735748291015625,-0.1299961358308792,-0.0001575946807861328
1714065749787377400,0.21937744140625,0.11359405517578125,-0.08178584277629852,-0.006696254014968872
1714065749797453600,0.22945361328125,0.08436965942382812,-0.013803139328956604,-0.001663297414779663
1714065749807529700,0.23952978515625,0.055779457092285156,-0.0013038069009780884,0.01424330472946167
1714065749817606000,0.24960595703125,0.06068992614746094,-0.053719282150268555,0.018211454153060913
1714065749827682000,0.25968212890625,0.09239864349365234,-0.12995682656764984,0.026250213384628296
1714065749837758500,0.269758544921875,0.10906410217285156,-0.16218039393424988,0.004611581563949585
1714065749847835000,0.2798349609375,0.053069114685058594,-0.11473938822746277,-0.00019276142120361328
1714065749857911000,0.2899111328125,0.018457412719726562,-0.0589117556810379,-0.00009337067604064941
1714065749867987500,0.299987548828125,-0.0029268264770507812,0.0034457743167877197,0.00011613965034484863
1714065749878063600,0.310063720703125,0.022245407104492188,-0.0027985572814941406,0.004980266094207764
1714065749888140000,0.32014013671875,0.043990135192871094,-0.02266557514667511,-0.008615463972091675
1714065749898216400,0.330216552734375,0.07855224609375,-0.04443247616291046,-0.014873474836349487
1714065749908292900,0.34029296875,0.0842905044555664,-0.042678579688072205,-0.00497688353061676
1714065749918369300,0.350369384765625,0.05324554443359375,-0.013429418206214905,0.004380851984024048
1714065749928445700,0.36044580078125,0.04422187805175781,-0.0011098980903625488,0.0067115724086761475
1714065749938522000,0.370522216796875,0.047127723693847656,-0.03967815637588501,0.013682395219802856
1714065749948598500,0.3805986328125,0.05460834503173828,-0.09070925414562225,0.018109917640686035
1714065749958675000,0.390675048828125,0.052657127380371094,-0.10576416552066803,0.010746002197265625
1714065749968751400,0.40075146484375,0.02772235870361328,-0.0813780128955841,0.0012173652648925781
1714065749978827800,0.410827880859375,0.0198516845703125,-0.03706994652748108,0.001267760992050171
1714065749988904200,0.420904296875,0.0006742477416992188,-0.0032630711793899536,-0.0031973570585250854
1714065749998980900,0.43098095703125,0.01689624786376953,0.006646707653999329,-0.002887710928916931
1714065750009057300,0.441057373046875,0.04424762725830078,0.013941153883934021,-0.002471610903739929
1714065750019133700,0.4511337890625,0.0638580322265625,-0.00941149890422821,-0.0020699799060821533
1714065750029210400,0.46121044921875,0.08063602447509766,-0.018388643860816956,0.012153685092926025
1714065750039286800,0.471286865234375,0.062099456787109375,-0.0178210586309433,0.023664653301239014
1714065750049363500,0.481363525390625,0.04876995086669922,-0.02415160834789276,0.02335500717163086
1714065750059439900,0.49143994140625,0.04049205780029297,-0.032545045018196106,0.03239503502845764
1714065750069516500,0.5015166015625,0.025457382202148438,-0.057074740529060364,0.015565872192382812
1714065750079593200,0.51159326171875,0.024820327758789062,-0.06480845808982849,0.015388041734695435
1714065750089670000,0.521669921875,0.02888202667236328,-0.053827911615371704,0.0012099146842956543
1714065750099746300,0.531746337890625,0.02118206024169922,-0.026781201362609863,-0.012749478220939636
1714065750109823000,0.541822998046875,-0.0003566741943359375,0.01844841241836548,-0.02159494161605835
1714065750119899600,0.551899658203125,0.011350631713867188,0.03236682713031769,0.00016786158084869385
1714065750129842000,0.561842041015625,0.036850929260253906,0.013216137886047363,-0.004305630922317505
1714065750139720700,0.571720703125,0.05712699890136719,0.0013921111822128296,0.005364075303077698
1714065750149600500,0.5816005859375,0.058251380920410156,-0.012640371918678284,0.012487471103668213
1714065750159481000,0.591481201171875,0.05234813690185547,-0.026268571615219116,0.012435495853424072
1714065750169360600,0.601360595703125,0.03721046447753906,-0.03013134002685547,0.031151890754699707
1714065750179239400,0.611239501953125,0.020041465759277344,-0.05035293102264404,0.023816347122192383
1714065750189119200,0.621119140625,0.017303466796875,-0.03734093904495239,0.016513407230377197
1714065750198999600,0.63099951171875,0.012276649475097656,-0.04819193482398987,0.011587440967559814
1714065750208879400,0.64087939453125,0.009695053100585938,-0.02361920475959778,-0.007213950157165527
1714065750218758100,0.650758056640625,-0.0022382736206054688,0.000372081995010376,-0.004521876573562622
1714065750228638000,0.660637939453125,0.000152587890625,0.02404533326625824,-0.008931994438171387
1714065750238518300,0.670518310546875,0.028367042541503906,0.028611093759536743,-0.0062122642993927
1714065750248398000,0.680398193359375,0.046688079833984375,0.023697510361671448,0.0035140514373779297
1714065750258276900,0.69027685546875,0.04823589324951172,-0.00006479024887084961,0.015426591038703918
1714065750268156400,0.700156494140625,0.06389236450195312,-0.006952643394470215,0.003603622317314148
1714065750278037000,0.710037109375,0.06047248840332031,-0.03491249680519104,0.02494056522846222
1714065750287916800,0.719916748046875,0.038275718688964844,-0.029447555541992188,0.020025715231895447
1714065750297795600,0.729795654296875,0.016448974609375,-0.03584468364715576,0.019901171326637268
1714065750307675100,0.739675048828125,-0.0003032684326171875,-0.023186326026916504,0.029192447662353516
1714065750317555700,0.7495556640625,0.009115219116210938,-0.0296877920627594,0.0007830709218978882
1714065750327435500,0.759435546875,-0.009871482849121094,-0.017247319221496582,0.0033334344625473022
1714065750337314300,0.769314208984375,0.009125709533691406,0.004402577877044678,-0.00122128427028656
1714065750347193900,0.77919384765625,0.01838970184326172,0.025691673159599304,-0.0009916871786117554
1714065750357074400,0.789074462890625,0.02043628692626953,0.03014656901359558,-0.005474299192428589
1714065750366954000,0.7989541015625,0.03422069549560547,0.020520314574241638,0.0043612271547317505
1714065750376833000,0.8088330078125,0.05719184875488281,0.010936185717582703,0.009206175804138184
1714065750386712600,0.818712646484375,0.05859184265136719,-0.022030115127563477,0.01632462441921234
1714065750396593200,0.82859326171875,0.043491363525390625,-0.023724108934402466,0.020970284938812256
1714065750406472700,0.83847265625,0.035706520080566406,-0.03716084361076355,0.018475890159606934
1714065750416351500,0.8483515625,0.01392364501953125,-0.029304146766662598,0.00425209105014801
1714065750426231300,0.858231201171875,0.0066280364990234375,-0.023814231157302856,0.00686308741569519
1714065750436112000,0.86811181640625,0.004161834716796875,-0.018534153699874878,-0.0048129260540008545
1714065750445991400,0.877991455078125,0.0088043212890625,-0.0014527738094329834,0.0001850426197052002
1714065750455870200,0.8878701171875,0.013364791870117188,0.012871354818344116,0.0027454793453216553
1714065750465750000,0.89775,0.020203590393066406,0.03166519105434418,-0.004153534770011902
1714065750475630600,0.907630615234375,0.03399085998535156,0.03602060675621033,0.014958634972572327
1714065750485510100,0.91751025390625,0.0546112060546875,0.02382408082485199,0.010210275650024414
1714065750495389000,0.927388916015625,0.04899120330810547,-0.0022943615913391113,0.007895305752754211
1714065750505268700,0.937268798828125,0.03404521942138672,-0.025741636753082275,0.026806697249412537
1714065750515149300,0.9471494140625,0.03112030029296875,-0.03938129544258118,0.024215146899223328
1714065750525028900,0.95702880859375,0.03295135498046875,-0.041022688150405884,0.021666809916496277
1714065750534907600,0.96690771484375,0.0017948150634765625,-0.030865728855133057,0.005035713315010071
1714065750544787500,0.976787353515625,0.0017642974853515625,-0.01840841770172119,0.0028039216995239258
1714065750554667800,0.986667724609375,0.011150360107421875,-0.01086413860321045,-0.00645013153553009
1714065750564547600,0.996547607421875,-0.0031614303588867188,0.029513150453567505,-0.006133183836936951
1714065750574426400,1.00642626953125,0.01572132110595703,0.029077738523483276,0.005949437618255615
1714065750584306200,1.01630615234375,0.008396148681640625,0.04524734616279602,-0.0010028481483459473
1714065750594186500,1.0261865234375,0.02473735809326172,0.021126121282577515,0.0061675310134887695
1714065750604066300,1.03606640625,0.04315757751464844,0.0233030766248703,0.013336792588233948
1714065750613945000,1.045945068359375,0.03066253662109375,0.001901775598526001,0.022859156131744385
1714065750623825000,1.055824951171875,0.03721427917480469,-0.01914280652999878,0.025041833519935608
1714065750633705200,1.065705322265625,0.03423881530761719,-0.0421907901763916,0.029542401432991028
1714065750643585000,1.0755849609375,0.007771492004394531,-0.03895848989486694,0.01984274387359619
1714065750653463800,1.0854638671875,0.0029325485229492188,-0.026366233825683594,0.017364174127578735
1714065750663343600,1.095343505859375,-0.006529808044433594,-0.013862460851669312,0.014930114150047302
1714065750673224000,1.105223876953125,0.010056495666503906,-0.001685500144958496,-0.001588568091392517
1714065750683103700,1.115103759765625,-0.006590843200683594,0.022056564688682556,-0.0037099123001098633
1714065750692982500,1.124982421875,0.0076427459716796875,0.035989031195640564,-0.008146986365318298
1714065750702862300,1.1348623046875,0.02163982391357422,0.04027250409126282,0.013386085629463196
1714065750712742700,1.14474267578125,0.03540325164794922,0.0327136367559433,0.015726745128631592
1714065750722622500,1.15462255859375,0.04422950744628906,0.00880134105682373,0.020382553339004517
1714065750732501200,1.164501220703125,0.04584503173828125,-0.007649779319763184,0.022606581449508667
1714065750742380800,1.174380859375,0.040370941162109375,-0.026180893182754517,0.024793565273284912
1714065750752261400,1.184261474609375,0.013798713684082031,-0.032632142305374146,0.020000025629997253
1714065750762141200,1.19414111328125,0.0206298828125,-0.029562026262283325,0.022227346897125244
1714065750772020000,1.20402001953125,-0.005610466003417969,-0.028894364833831787,0.010295465588569641
