time,seconds_elapsed,z,y,x
1714065686618825500,0.183825439453125,0.01885223388671875,-0.001938939094543457,-0.043699249625205994
1714065686628704300,0.193704345703125,0.04868316650390625,0.011307448148727417,-0.051424846053123474
1714065686638584300,0.203584228515625,0.0976877212524414,0.04060825705528259,-0.009462714195251465
1714065686648465000,0.21346484375,0.11275005340576172,0.04578274488449097,0.006824776530265808
1714065686658344700,0.2233447265625,0.07701873779296875,0.037740230560302734,0.02400664985179901
1714065686668223700,0.2332236328125,0.0025873184204101562,-0.0025715231895446777,0.009091600775718689
1714065686678103600,0.243103515625,-0.010930061340332031,-0.0221233069896698,-0.02471175789833069
1714065686687984000,0.252984130859375,0.01884746551513672,0.004095911979675293,-0.03180471062660217
1714065686697864200,0.2628642578125,0.07827472686767578,0.010736227035522461,-0.016268029808998108
1714065686707743000,0.272742919921875,0.11197662353515625,0.041814059019088745,0.011923238635063171
1714065686717623000,0.282623046875,0.08540725708007812,0.04191923141479492,0.025027573108673096
1714065686727503600,0.292503662109375,0.017406463623046875,0.010395437479019165,0.014838844537734985
1714065686737383400,0.302383544921875,-0.04032325744628906,-0.02407205104827881,-0.010719969868659973
1714065686747262500,0.312262451171875,0.00035953521728515625,-0.02047714591026306,-0.030528441071510315
1714065686757142300,0.322142333984375,0.05061912536621094,0.012613654136657715,-0.02665737271308899
1714065686767022800,0.33202294921875,0.09650897979736328,0.03742188215255737,-0.0046896785497665405
1714065686776902700,0.341902587890625,0.08790111541748047,0.04291260242462158,0.016353890299797058
1714065686786782000,0.351781982421875,0.022327423095703125,0.01826488971710205,0.020495936274528503
1714065686796661800,0.361661865234375,-0.03377819061279297,-0.026005566120147705,-0.0054104626178741455
1714065686806542300,0.371542236328125,-0.0233001708984375,-0.017842769622802734,-0.02806420624256134
1714065686816422100,0.381422119140625,0.03755664825439453,0.015285611152648926,-0.017622902989387512
1714065686826301200,0.39130126953125,0.09405040740966797,0.040356576442718506,-0.0006294995546340942
1714065686836181000,0.401180908203125,0.08628368377685547,0.0413782000541687,0.027364015579223633
1714065686846061600,0.4110615234375,0.041797637939453125,0.03557845950126648,0.022048890590667725
1714065686855941600,0.420941650390625,-0.019812583923339844,-0.016504913568496704,-0.001631423830986023
1714065686865820700,0.430820556640625,-0.035462379455566406,-0.022800296545028687,-0.02227422595024109
1714065686875700500,0.440700439453125,0.012055397033691406,-0.005694657564163208,-0.021417230367660522
1714065686885581000,0.4505810546875,0.0814828872680664,0.027200013399124146,0.002657979726791382
1714065686895460900,0.4604609375,0.10016632080078125,0.04058244824409485,0.014545366168022156
1714065686905340000,0.47033984375,0.06251907348632812,0.01636427640914917,0.012029603123664856
1714065686915219700,0.4802197265625,-0.009057044982910156,-0.014200687408447266,0.011915728449821472
1714065686925100500,0.4901005859375,-0.04148292541503906,-0.022997349500656128,-0.01617954671382904
1714065686934980400,0.49998046875,-0.0007619857788085938,-0.012915283441543579,-0.015572130680084229
